CO_MUN_GEO;NO_MUN_MIN;SG_UF;NO_UF;NO_REGIAO;CO_UF;NO_PAIS;NO_MUN_UF_PAIS;NO_UF_PAIS;NO_REGIAO_ING;NO_REG_PAI_ING
4115002;Marilena;PR;Paraná;SUL;42;BRASIL;Marilena, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115101;Mariluz;PR;Paraná;SUL;42;BRASIL;Mariluz, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115200;Maringá;PR;Paraná;SUL;42;BRASIL;Maringá, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115309;Mariópolis;PR;Paraná;SUL;42;BRASIL;Mariópolis, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115358;Maripá;PR;Paraná;SUL;42;BRASIL;Maripá, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115408;Marmeleiro;PR;Paraná;SUL;42;BRASIL;Marmeleiro, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115457;Marquinho;PR;Paraná;SUL;42;BRASIL;Marquinho, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115507;Marumbi;PR;Paraná;SUL;42;BRASIL;Marumbi, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115606;Matelândia;PR;Paraná;SUL;42;BRASIL;Matelândia, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115705;Matinhos;PR;Paraná;SUL;42;BRASIL;Matinhos, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115739;Mato Rico;PR;Paraná;SUL;42;BRASIL;Mato Rico, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4115754;Mauá da Serra;PR;Paraná;SUL;42;BRASIL;Mauá da Serra, PR, BRASIL;Paraná, BRASIL; SOUTH;SUL, BRASIL
4306502;Dom Feliciano;RS;Rio Grande do Sul;SUL;45;BRASIL;Dom Feliciano, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306551;Dom Pedro de Alcântara;RS;Rio Grande do Sul;SUL;45;BRASIL;Dom Pedro de Alcântara, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306601;Dom Pedrito;RS;Rio Grande do Sul;SUL;45;BRASIL;Dom Pedrito, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306700;Dona Francisca;RS;Rio Grande do Sul;SUL;45;BRASIL;Dona Francisca, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306734;Doutor Maurício Cardoso;RS;Rio Grande do Sul;SUL;45;BRASIL;Doutor Maurício Cardoso, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306759;Doutor Ricardo;RS;Rio Grande do Sul;SUL;45;BRASIL;Doutor Ricardo, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306767;Eldorado do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Eldorado do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306809;Encantado;RS;Rio Grande do Sul;SUL;45;BRASIL;Encantado, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306908;Encruzilhada do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Encruzilhada do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306924;Engenho Velho;RS;Rio Grande do Sul;SUL;45;BRASIL;Engenho Velho, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306932;Entre-Ijuís;RS;Rio Grande do Sul;SUL;45;BRASIL;Entre-Ijuís, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306957;Entre Rios do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Entre Rios do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4306973;Erebango;RS;Rio Grande do Sul;SUL;45;BRASIL;Erebango, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307005;Erechim;RS;Rio Grande do Sul;SUL;45;BRASIL;Erechim, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307054;Ernestina;RS;Rio Grande do Sul;SUL;45;BRASIL;Ernestina, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307104;Herval;RS;Rio Grande do Sul;SUL;45;BRASIL;Herval, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307203;Erval Grande;RS;Rio Grande do Sul;SUL;45;BRASIL;Erval Grande, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307302;Erval Seco;RS;Rio Grande do Sul;SUL;45;BRASIL;Erval Seco, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307401;Esmeralda;RS;Rio Grande do Sul;SUL;45;BRASIL;Esmeralda, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307450;Esperança do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Esperança do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307500;Espumoso;RS;Rio Grande do Sul;SUL;45;BRASIL;Espumoso, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307559;Estação;RS;Rio Grande do Sul;SUL;45;BRASIL;Estação, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307609;Estância Velha;RS;Rio Grande do Sul;SUL;45;BRASIL;Estância Velha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307708;Esteio;RS;Rio Grande do Sul;SUL;45;BRASIL;Esteio, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307807;Estrela;RS;Rio Grande do Sul;SUL;45;BRASIL;Estrela, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307815;Estrela Velha;RS;Rio Grande do Sul;SUL;45;BRASIL;Estrela Velha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307831;Eugênio de Castro;RS;Rio Grande do Sul;SUL;45;BRASIL;Eugênio de Castro, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307864;Fagundes Varela;RS;Rio Grande do Sul;SUL;45;BRASIL;Fagundes Varela, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4307906;Farroupilha;RS;Rio Grande do Sul;SUL;45;BRASIL;Farroupilha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308003;Faxinal do Soturno;RS;Rio Grande do Sul;SUL;45;BRASIL;Faxinal do Soturno, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308052;Faxinalzinho;RS;Rio Grande do Sul;SUL;45;BRASIL;Faxinalzinho, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308078;Fazenda Vilanova;RS;Rio Grande do Sul;SUL;45;BRASIL;Fazenda Vilanova, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308102;Feliz;RS;Rio Grande do Sul;SUL;45;BRASIL;Feliz, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308201;Flores da Cunha;RS;Rio Grande do Sul;SUL;45;BRASIL;Flores da Cunha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308250;Floriano Peixoto;RS;Rio Grande do Sul;SUL;45;BRASIL;Floriano Peixoto, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308300;Fontoura Xavier;RS;Rio Grande do Sul;SUL;45;BRASIL;Fontoura Xavier, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308409;Formigueiro;RS;Rio Grande do Sul;SUL;45;BRASIL;Formigueiro, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308433;Forquetinha;RS;Rio Grande do Sul;SUL;45;BRASIL;Forquetinha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308458;Fortaleza dos Valos;RS;Rio Grande do Sul;SUL;45;BRASIL;Fortaleza dos Valos, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308508;Frederico Westphalen;RS;Rio Grande do Sul;SUL;45;BRASIL;Frederico Westphalen, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308607;Garibaldi;RS;Rio Grande do Sul;SUL;45;BRASIL;Garibaldi, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308656;Garruchos;RS;Rio Grande do Sul;SUL;45;BRASIL;Garruchos, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308706;Gaurama;RS;Rio Grande do Sul;SUL;45;BRASIL;Gaurama, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308805;General Câmara;RS;Rio Grande do Sul;SUL;45;BRASIL;General Câmara, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308854;Gentil;RS;Rio Grande do Sul;SUL;45;BRASIL;Gentil, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4308904;Getúlio Vargas;RS;Rio Grande do Sul;SUL;45;BRASIL;Getúlio Vargas, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309001;Giruá;RS;Rio Grande do Sul;SUL;45;BRASIL;Giruá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309050;Glorinha;RS;Rio Grande do Sul;SUL;45;BRASIL;Glorinha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309100;Gramado;RS;Rio Grande do Sul;SUL;45;BRASIL;Gramado, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309126;Gramado dos Loureiros;RS;Rio Grande do Sul;SUL;45;BRASIL;Gramado dos Loureiros, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309159;Gramado Xavier;RS;Rio Grande do Sul;SUL;45;BRASIL;Gramado Xavier, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309209;Gravataí;RS;Rio Grande do Sul;SUL;45;BRASIL;Gravataí, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309258;Guabiju;RS;Rio Grande do Sul;SUL;45;BRASIL;Guabiju, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309308;Guaíba;RS;Rio Grande do Sul;SUL;45;BRASIL;Guaíba, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309407;Guaporé;RS;Rio Grande do Sul;SUL;45;BRASIL;Guaporé, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309506;Guarani das Missões;RS;Rio Grande do Sul;SUL;45;BRASIL;Guarani das Missões, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309555;Harmonia;RS;Rio Grande do Sul;SUL;45;BRASIL;Harmonia, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309571;Herveiras;RS;Rio Grande do Sul;SUL;45;BRASIL;Herveiras, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309605;Horizontina;RS;Rio Grande do Sul;SUL;45;BRASIL;Horizontina, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309654;Hulha Negra;RS;Rio Grande do Sul;SUL;45;BRASIL;Hulha Negra, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309704;Humaitá;RS;Rio Grande do Sul;SUL;45;BRASIL;Humaitá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309753;Ibarama;RS;Rio Grande do Sul;SUL;45;BRASIL;Ibarama, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309803;Ibiaçá;RS;Rio Grande do Sul;SUL;45;BRASIL;Ibiaçá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309902;Ibiraiaras;RS;Rio Grande do Sul;SUL;45;BRASIL;Ibiraiaras, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4309951;Ibirapuitã;RS;Rio Grande do Sul;SUL;45;BRASIL;Ibirapuitã, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310009;Ibirubá;RS;Rio Grande do Sul;SUL;45;BRASIL;Ibirubá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310108;Igrejinha;RS;Rio Grande do Sul;SUL;45;BRASIL;Igrejinha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310207;Ijuí;RS;Rio Grande do Sul;SUL;45;BRASIL;Ijuí, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310306;Ilópolis;RS;Rio Grande do Sul;SUL;45;BRASIL;Ilópolis, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310330;Imbé;RS;Rio Grande do Sul;SUL;45;BRASIL;Imbé, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310363;Imigrante;RS;Rio Grande do Sul;SUL;45;BRASIL;Imigrante, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310405;Independência;RS;Rio Grande do Sul;SUL;45;BRASIL;Independência, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310413;Inhacorá;RS;Rio Grande do Sul;SUL;45;BRASIL;Inhacorá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310439;Ipê;RS;Rio Grande do Sul;SUL;45;BRASIL;Ipê, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310462;Ipiranga do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Ipiranga do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310504;Iraí;RS;Rio Grande do Sul;SUL;45;BRASIL;Iraí, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310538;Itaara;RS;Rio Grande do Sul;SUL;45;BRASIL;Itaara, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310553;Itacurubi;RS;Rio Grande do Sul;SUL;45;BRASIL;Itacurubi, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310579;Itapuca;RS;Rio Grande do Sul;SUL;45;BRASIL;Itapuca, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310603;Itaqui;RS;Rio Grande do Sul;SUL;45;BRASIL;Itaqui, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310652;Itati;RS;Rio Grande do Sul;SUL;45;BRASIL;Itati, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310702;Itatiba do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Itatiba do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310751;Ivorá;RS;Rio Grande do Sul;SUL;45;BRASIL;Ivorá, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310801;Ivoti;RS;Rio Grande do Sul;SUL;45;BRASIL;Ivoti, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310850;Jaboticaba;RS;Rio Grande do Sul;SUL;45;BRASIL;Jaboticaba, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310876;Jacuizinho;RS;Rio Grande do Sul;SUL;45;BRASIL;Jacuizinho, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4310900;Jacutinga;RS;Rio Grande do Sul;SUL;45;BRASIL;Jacutinga, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311007;Jaguarão;RS;Rio Grande do Sul;SUL;45;BRASIL;Jaguarão, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311106;Jaguari;RS;Rio Grande do Sul;SUL;45;BRASIL;Jaguari, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311122;Jaquirana;RS;Rio Grande do Sul;SUL;45;BRASIL;Jaquirana, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311130;Jari;RS;Rio Grande do Sul;SUL;45;BRASIL;Jari, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311155;Jóia;RS;Rio Grande do Sul;SUL;45;BRASIL;Jóia, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311205;Júlio de Castilhos;RS;Rio Grande do Sul;SUL;45;BRASIL;Júlio de Castilhos, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311239;Lagoa Bonita do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Lagoa Bonita do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311254;Lagoão;RS;Rio Grande do Sul;SUL;45;BRASIL;Lagoão, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311270;Lagoa dos Três Cantos;RS;Rio Grande do Sul;SUL;45;BRASIL;Lagoa dos Três Cantos, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311304;Lagoa Vermelha;RS;Rio Grande do Sul;SUL;45;BRASIL;Lagoa Vermelha, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311403;Lajeado;RS;Rio Grande do Sul;SUL;45;BRASIL;Lajeado, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311429;Lajeado do Bugre;RS;Rio Grande do Sul;SUL;45;BRASIL;Lajeado do Bugre, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311502;Lavras do Sul;RS;Rio Grande do Sul;SUL;45;BRASIL;Lavras do Sul, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311601;Liberato Salzano;RS;Rio Grande do Sul;SUL;45;BRASIL;Liberato Salzano, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311627;Lindolfo Collor;RS;Rio Grande do Sul;SUL;45;BRASIL;Lindolfo Collor, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311643;Linha Nova;RS;Rio Grande do Sul;SUL;45;BRASIL;Linha Nova, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311700;Machadinho;RS;Rio Grande do Sul;SUL;45;BRASIL;Machadinho, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311718;Maçambara;RS;Rio Grande do Sul;SUL;45;BRASIL;Maçambara, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
4311734;Mampituba;RS;Rio Grande do Sul;SUL;45;BRASIL;Mampituba, RS, BRASIL;Rio Grande do Sul, BRASIL; SOUTH;SUL, BRASIL
3430706;Mogi Guaçu;SP;São Paulo;SUDESTE;41;BRASIL;Mogi Guaçu, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3430805;Mogi-Mirim;SP;São Paulo;SUDESTE;41;BRASIL;Mogi-Mirim, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3430904;Mombuca;SP;São Paulo;SUDESTE;41;BRASIL;Mombuca, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431001;Monções;SP;São Paulo;SUDESTE;41;BRASIL;Monções, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431100;Mongaguá;SP;São Paulo;SUDESTE;41;BRASIL;Mongaguá, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431209;Monte Alegre do Sul;SP;São Paulo;SUDESTE;41;BRASIL;Monte Alegre do Sul, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431308;Monte Alto;SP;São Paulo;SUDESTE;41;BRASIL;Monte Alto, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431407;Monte Aprazível;SP;São Paulo;SUDESTE;41;BRASIL;Monte Aprazível, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431506;Monte Azul Paulista;SP;São Paulo;SUDESTE;41;BRASIL;Monte Azul Paulista, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431605;Monte Castelo;SP;São Paulo;SUDESTE;41;BRASIL;Monte Castelo, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431704;Monteiro Lobato;SP;São Paulo;SUDESTE;41;BRASIL;Monteiro Lobato, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431803;Monte Mor;SP;São Paulo;SUDESTE;41;BRASIL;Monte Mor, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3431902;Morro Agudo;SP;São Paulo;SUDESTE;41;BRASIL;Morro Agudo, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432009;Morungaba;SP;São Paulo;SUDESTE;41;BRASIL;Morungaba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432058;Motuca;SP;São Paulo;SUDESTE;41;BRASIL;Motuca, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432108;Murutinga do Sul;SP;São Paulo;SUDESTE;41;BRASIL;Murutinga do Sul, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432157;Nantes;SP;São Paulo;SUDESTE;41;BRASIL;Nantes, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432207;Narandiba;SP;São Paulo;SUDESTE;41;BRASIL;Narandiba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432306;Natividade da Serra;SP;São Paulo;SUDESTE;41;BRASIL;Natividade da Serra, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432405;Nazaré Paulista;SP;São Paulo;SUDESTE;41;BRASIL;Nazaré Paulista, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432504;Neves Paulista;SP;São Paulo;SUDESTE;41;BRASIL;Neves Paulista, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432603;Nhandeara;SP;São Paulo;SUDESTE;41;BRASIL;Nhandeara, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432702;Nipoã;SP;São Paulo;SUDESTE;41;BRASIL;Nipoã, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432801;Nova Aliança;SP;São Paulo;SUDESTE;41;BRASIL;Nova Aliança, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432827;Nova Campina;SP;São Paulo;SUDESTE;41;BRASIL;Nova Campina, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432843;Nova Canaã Paulista;SP;São Paulo;SUDESTE;41;BRASIL;Nova Canaã Paulista, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432868;Nova Castilho;SP;São Paulo;SUDESTE;41;BRASIL;Nova Castilho, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3432900;Nova Europa;SP;São Paulo;SUDESTE;41;BRASIL;Nova Europa, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433007;Nova Granada;SP;São Paulo;SUDESTE;41;BRASIL;Nova Granada, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433106;Nova Guataporanga;SP;São Paulo;SUDESTE;41;BRASIL;Nova Guataporanga, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433205;Nova Independência;SP;São Paulo;SUDESTE;41;BRASIL;Nova Independência, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433254;Novais;SP;São Paulo;SUDESTE;41;BRASIL;Novais, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433304;Nova Luzitânia;SP;São Paulo;SUDESTE;41;BRASIL;Nova Luzitânia, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433403;Nova Odessa;SP;São Paulo;SUDESTE;41;BRASIL;Nova Odessa, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433502;Novo Horizonte;SP;São Paulo;SUDESTE;41;BRASIL;Novo Horizonte, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433601;Nuporanga;SP;São Paulo;SUDESTE;41;BRASIL;Nuporanga, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433700;Ocauçu;SP;São Paulo;SUDESTE;41;BRASIL;Ocauçu, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433809;Óleo;SP;São Paulo;SUDESTE;41;BRASIL;Óleo, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3433908;Olímpia;SP;São Paulo;SUDESTE;41;BRASIL;Olímpia, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3434005;Onda Verde;SP;São Paulo;SUDESTE;41;BRASIL;Onda Verde, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3434104;Oriente;SP;São Paulo;SUDESTE;41;BRASIL;Oriente, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3434203;Orindiúva;SP;São Paulo;SUDESTE;41;BRASIL;Orindiúva, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3434302;Orlândia;SP;São Paulo;SUDESTE;41;BRASIL;Orlândia, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
